brandId,華やか,芳醇,重厚,穏やか,ドライ,軽快
135,0.44484713260646874,0.50547063511506,0.29210749839118616,0.41849150694914605,0.31771002166580814,0.4303590080111816
137,0.3466092677625516,0.4107752569447687,0.2868237148021212,0.5192882335101898,0.43285426898455204,0.41452958009036484
138,0.4864849303386712,0.4782978118401213,0.18398902208982607,0.3558118417858207,0.28002790493080737,0.5437774923604365
139,0.3524484112228569,0.5499506547997959,0.3921291765539911,0.4536091886549998,0.2755416119838414,0.37132819397393924
140,0.25922834764518765,0.4483262797057726,0.36533397873105766,0.5700381011343064,0.3840196079727864,0.35485320716386937
141,0.050456972122741924,0.5572988611191307,0.5072550439426523,0.37553217305400566,0.46349126829339965,0.2715065836611974
143,0.5248837434528986,0.461657693619336,0.25832759679198625,0.3875969568862897,0.34886095745114537,0.41557275403397387
144,0.5009104457590222,0.5762092712986214,0.2662279960651615,0.3633181467349578,0.21821094161328225,0.40813988327956624
145,0.4143033716288379,0.5922235291693487,0.28634937262819543,0.4223701713548609,0.28626642638095806,0.3678083958086849
147,0.5368541668708205,0.3916950039073157,0.10437104641320132,0.2690531862953873,0.4030737020175556,0.5591165225462942
148,0.38214948303987206,0.4377265747971972,0.32420372552976123,0.5244752920326721,0.36849787749385615,0.38260180999449234
149,0.3819892007200389,0.5323606098777268,0.3115390616408358,0.3911979799047295,0.3409723784407048,0.452019714520037
155,0.3906223639013253,0.5552144164682776,0.336626244011144,0.3676127502391409,0.3636233222903345,0.3980864702009285
156,0.43377587949700724,0.6010139630906148,0.3591158342798504,0.33001970503207084,0.30606960216526624,0.3450578401183469
158,0.3638229742391924,0.5349379445798044,0.33383978313936447,0.43014169339212965,0.3754463195097181,0.37953052951021216
159,0.32027715533713463,0.44689508647426773,0.28182048238019575,0.541554587993414,0.3754818465709457,0.42897150521247884
161,0.6437072126088286,0.2827596883099053,0.22246152573533678,0.20148081377093338,0.08178084412351087,0.6394655799074819
162,0.2269490513209795,0.39729037054089705,0.2791927730804503,0.34635327261841126,0.645550180945229,0.4195357666132066
163,0.3588464733221717,0.49458611301477134,0.31612483848215117,0.4149725917135551,0.37519807650076853,0.4622802433681024
164,0.3926439738321974,0.4277734102245005,0.3467683706107751,0.44451864256376883,0.33028854138311403,0.48570049650622094
165,0.44546881585372317,0.3924989297655759,0.4418755383157488,0.33985778163354874,0.460025467968868,0.35372502025736546
166,0.35432821581948665,0.4324606657047701,0.3133207713529468,0.5794278874699692,0.29195629558214714,0.41022460557991824
168,0.48131536517858325,0.5598569111402967,0.3381202084930219,0.34863516385399984,0.2528460815645254,0.3938183140257045
171,0.5415514768342866,0.3885990903742769,0.2244162962059258,0.2861700354337696,0.3548117711302593,0.5454955442378474
173,0.3675575744585921,0.465497255299354,0.35415115716359086,0.5670589102380537,0.28048125015484304,0.3500930637384603
174,0.17282957389735712,0.6270244206246521,0.493966616033934,0.4627322897969073,0.23476818258632004,0.2524480639561111
178,0.38775975061619894,0.4894407110046677,0.16093713242655688,0.5536145730939571,0.28310009924452467,0.4444711957881651
183,0.5120605961790765,0.5476406086994248,0.24241783997320399,0.3098795180157515,0.35105459745542406,0.39981577548480257
185,0.4433634450592061,0.5217852859616843,0.30486262302620826,0.37181806172317394,0.26425381849338175,0.47973847084508936
187,0.4023141293120475,0.5912718763021427,0.36383746052744914,0.3524107874216662,0.2461354434202105,0.41398936262680364
188,0.3490866863523139,0.5052868060416017,0.3166719658695438,0.5101173934103228,0.31047561929865153,0.4073422760351953
190,0.3708056953903703,0.43365484529083,0.24433845873543258,0.3922476285386827,0.43764555691358087,0.5189927681810458
191,0.4541032567734463,0.5225807160497863,0.32114556240438835,0.36578622963191526,0.3009592236657874,0.4395328600352487
194,0.2729518729816453,0.48438812553706767,0.36948597290847623,0.5259288111864914,0.3752417030974076,0.3700514619872422
199,0.386697886989391,0.605913755224773,0.31918792560460446,0.32768517042576134,0.30945453505492815,0.4222708294359931
201,0.21083202602189136,0.3088633489145638,0.23860980114155933,0.4067741259463216,0.6743247737980369,0.42783122981241445
202,0.3688161075183402,0.5005282822872616,0.3157085827603216,0.4677497166082771,0.3703257982394245,0.39729487035231414
208,0.4840790849509589,0.48970227778054365,0.29691924565193256,0.3966429958517722,0.23407468568493714,0.47495416155067643
209,0.32209194424322873,0.49334283333016105,0.34812046382946504,0.5111020732825153,0.28875405254360814,0.4325246105651114
210,0.2860664476487181,0.53511031860942,0.38976242761544283,0.5411924607690746,0.2530228822561776,0.3507111716614899
212,0.29817495458210347,0.516193892719524,0.3986707255285235,0.5183879101688273,0.25120313404498956,0.3922603398539754
213,0.33685700673623287,0.5080983349091008,0.3698190650112733,0.45342408438382403,0.34543329271846607,0.40826429945791487
214,0.28917230679910816,0.5355200403907131,0.33575951351384403,0.6264394688865045,0.23459493463556053,0.2634426329770666
219,0.43429750818346785,0.45722066799265276,0.222070567999227,0.38722687727766614,0.2832153393401503,0.5682112415736902
220,0.22494441778506394,0.44967687160750475,0.246827632073564,0.3882999535266676,0.5828545178957902,0.4424597124634483
221,0.3851034536017894,0.534746580190287,0.31437054193783864,0.4657376106442198,0.3131314774575545,0.38980731549977254
222,0.41144569328575237,0.5294627921754904,0.2795494463324547,0.3736552627229655,0.3080490376202495,0.48756664702810426
223,0.353879849142079,0.43497245385561145,0.30538397734000705,0.42899482820749524,0.3178092247919464,0.5543188406958304
224,0.30998197879434825,0.5770023145094595,0.4192001662503286,0.4080754388300808,0.2951414884990843,0.37631989115557785
225,0.4293807131120118,0.37394363265201086,0.5330603567998701,0.39310122052703006,0.26767880250235265,0.40677328811747104
227,0.40972774120211003,0.4448008967962781,0.43407655056020544,0.44984956789252517,0.30432746140898653,0.3884238034050788
228,0.44028484609303914,0.4927287762734695,0.19457572427492256,0.4225817429481727,0.31790267624959345,0.4958532583496837
229,0.48380283183529504,0.5131467876659199,0.2550286692462114,0.38508421024562456,0.25815448214900133,0.47184953792992884
230,0.5152788581448791,0.43120355332257215,0.22454466649271757,0.33976462671568153,0.25905635030183355,0.5617656918160977
232,0.5721168222538073,0.5376654237878391,0.2068960477341087,0.2792675178031351,0.25717483496999655,0.4434670415571883
233,0.43213234494238817,0.5079954130627949,0.27263609838876396,0.3503837047378798,0.35964948857630197,0.47828376455621846
234,0.2938530313237024,0.4628568107019995,0.40598120230528884,0.5135043203528679,0.38030154692868695,0.3553551442233301
236,0.4539016621517863,0.576963924785052,0.28621723472161653,0.2558280092708872,0.27581492166040805,0.4874871934756271
242,0.4067063681000853,0.5879062516763311,0.24245278864932454,0.5224828470174887,0.17882450617882187,0.35384500169606764
248,0.1569077066068453,0.5261973384922023,0.675063874918191,0.48582833290375343,0.04296497154767587,0.07007096060000075
249,0.4186287794379922,0.6139620308234267,0.29448237762777424,0.307319699761257,0.2674289320217164,0.4417205762204183
250,0.3881646109254149,0.44713087146084,0.2968351783743472,0.5018471878406915,0.3386791469280676,0.441290075782049
251,0.33659721683181765,0.5437576826828776,0.48478669663745955,0.39394921723580933,0.27776111344953514,0.35165968350427773
253,0.36535594648270836,0.4521432378019873,0.27684512273489326,0.44023215470811566,0.3863698883301388,0.4922928622785098
254,0.26851949482157766,0.4470473059336507,0.43154574049340694,0.47380714499466753,0.4083300094971541,0.3880562507115207
255,0.4494104055540058,0.4983703041378248,0.30873568524288403,0.41175802143685336,0.27438544102341905,0.45771996409131455
256,0.45077812905370923,0.43471456841171857,0.2210324985064664,0.4145745388608244,0.33612048310500553,0.5235627274234026
257,0.47541330126231757,0.6072462946137875,0.27550618224326784,0.3031565842823397,0.23172819025688227,0.4286357491541787
258,0.5350130233017328,0.6232717510752885,0.23957000748196353,0.277968617139104,0.19327695641887546,0.3915061515830948
259,0.32250469210989674,0.5737615839975627,0.3778659119353202,0.456497822445724,0.2914720330568612,0.361468550417612
265,0.32020196623978897,0.5994897175063582,0.27390740688975806,0.5097058241520014,0.24906484978956742,0.3757980645188018
266,0.3836231656582788,0.36496539416342927,0.26443239327384216,0.3333632469365444,0.5247821694236257,0.5130123365649986
267,0.2253945590297324,0.6047844872131225,0.4955018859405527,0.45668535768931806,0.2248284695474489,0.28071612203191987
268,0.24076085756831164,0.5409349026311513,0.39913822608127075,0.5439734267322737,0.2618116359933624,0.3544853950823945
270,0.422042568284086,0.4498437836118067,0.3023171807065085,0.37412537573914106,0.3556690718540561,0.5115219229966356
272,0.5222358516922911,0.45465487973756336,0.21993453629308685,0.3131890722038454,0.30640938480447716,0.5293518199075453
273,0.3659339973742403,0.45476104009468105,0.265313083052032,0.4179441023015912,0.434680909593601,0.4746250184359602
276,0.37839207838376776,0.5104015344394567,0.3430334705216348,0.3735967397336589,0.33304896248129523,0.4776417186664672
281,0.5208220553607817,0.5195711036868621,0.12903799021642665,0.32838337229796516,0.14954449243410728,0.5585161210969056
284,0.47511851738405747,0.40659763929379883,0.2524376230793085,0.3389228309317719,0.32309072814717127,0.5709288017538421
285,0.2374792764692981,0.4159906585492989,0.3202659122708537,0.680318967055688,0.31857413106064864,0.3219654279078601
286,0.39641071464326194,0.49193223804493724,0.3124669513303809,0.43348175119287813,0.326977687974944,0.45651373009333546
287,0.5547529439416634,0.6105870600922023,0.19954939477289585,0.24989965987041937,0.22132289800505012,0.41009631441538796
288,0.37645951600351446,0.5316724606074206,0.46233752984219795,0.37889312882624177,0.2877779610219681,0.36806314406602114
290,0.16910792981377795,0.6112003218234304,0.550355252717579,0.4170663421108765,0.2371687623440146,0.2544649581566484
291,0.09151946469338942,0.6071016466322077,0.5711475424252195,0.46705566128816695,0.22896043643321218,0.16210610977787235
294,0.3464288782071765,0.527277376208431,0.44675930589882346,0.38505084773926507,0.2803229021810637,0.4189589939883502
295,0.3334998666234228,0.5276690473731132,0.5024675614502592,0.38084602272574725,0.2568311134354876,0.38322793640626973
299,0.37266840800636364,0.4716772201011314,0.3479471051409637,0.3487661837971532,0.41182919315148864,0.47574208815644936
301,0.3334109948647209,0.5642635155663854,0.2682500298591817,0.5123217563854321,0.2929893214097974,0.38751695505939
303,0.2758341458703369,0.4030376637095756,0.27545749917917817,0.6004693710445416,0.32609094623867274,0.4676543178117804
305,0.26488206540955256,0.5384241448853069,0.5015769984045235,0.41801376109722166,0.2131344412249109,0.4101166319445045
307,0.17688625290942092,0.4459629360967339,0.36349356325677395,0.6686219225823926,0.3506639466770345,0.2601543076207837
308,0.3300584904953116,0.5106974069079384,0.4588816790429503,0.3671230298056159,0.3119759826297063,0.43309216492192604
309,0.38091079344442313,0.491023456827441,0.31174694833072103,0.353973351958282,0.40894970186991264,0.47337065808220624
310,0.24091451834045,0.575480297218389,0.5927337970130873,0.40161606399534616,0.15512211645367982,0.2721964995595806
311,0.35208613499599334,0.5343923996396187,0.3332604214269536,0.4468635447386226,0.3591720925714789,0.3882086920237367
312,0.404047837779328,0.518227398184989,0.3456919117944584,0.31674300939188593,0.333682560855704,0.4868394245111113
314,0.2375210849157689,0.5560049519983493,0.4593760764932006,0.4951048520023816,0.2955257463387021,0.30158177447272133
317,0.39898457333840487,0.4698337825673465,0.30095924919644407,0.45734657829118036,0.31364562502875687,0.4711173808566321
320,0.3304290382049498,0.47107166559976993,0.3146759548195288,0.4195922638472359,0.4471777728471014,0.4402971174439893
321,0.39827558604275787,0.5198946768390785,0.2530004439795989,0.3679244396342728,0.3592731809485744,0.4925761322615145
322,0.6014986349128971,0.5041036289355876,0.22027390225747576,0.3052818323264311,0.1903131440162242,0.4540288994571088
323,0.3264872966654028,0.4940577673831886,0.3725114184392893,0.390491446693551,0.3840238141118624,0.45890124317870457
324,0.31507384945332834,0.503930655511832,0.35877750479662224,0.37413980637718913,0.43250713166159266,0.43705612022243484
325,0.17467336563089078,0.39661124014961674,0.4212806884843365,0.7418083392430014,0.17831979020375047,0.2294204901214239
326,0.24247105731526206,0.5417410996803085,0.4622563296497311,0.3913491038751109,0.36684654514320963,0.38250875047897487
327,0.16864884405279745,0.6012934383555345,0.5255916634177217,0.44993995014492427,0.25680307411414544,0.2556626568842898
328,0.2527679344907031,0.5603578677018237,0.31906132473542453,0.6251593357469551,0.2424407408918882,0.2659052360151324
329,0.16385685013085835,0.5004841050205114,0.5327021852040514,0.3875147934448786,0.4225160943551137,0.33197501417744285
330,0.287730416863731,0.5168652400868133,0.277702482758392,0.4664938893222003,0.40584851644911685,0.43659282494373064
334,0.3085815197222967,0.5364882806806748,0.30568425269619004,0.5776034293414706,0.29896796565485134,0.3170289292113824
335,0.33773761752901715,0.4841926926272722,0.3371137974199873,0.4576080706032463,0.41868588392866024,0.391333630063788
336,0.3524711953743021,0.44588194754932087,0.3102260443501499,0.487953034633702,0.2739460108062562,0.517270302494734
337,0.4284339722710598,0.4423147703694658,0.306778262649578,0.3858777083283304,0.3453817565150964,0.5084278801999126
339,0.324650063743136,0.5150396984035238,0.35514203325872706,0.4586074013556691,0.35847960779473315,0.40544075228074544
340,0.1627730307884631,0.3650504935507806,0.27721517188869266,0.48532542503278536,0.5934522218260354,0.4191282838314309
341,0.3080733191931004,0.3630460847881032,0.2936745824661512,0.6582125004267732,0.34315095048763006,0.36884595618778104
342,0.4110147042175555,0.4640735672203049,0.24326361272553276,0.49101895511195076,0.31101913624400856,0.4676461637380309
343,0.40865398753998156,0.4193736176785541,0.38109805355476584,0.39756389611307963,0.33652709961123045,0.49049405763401926
344,0.2548142308096687,0.5356674035184777,0.37015402403436437,0.49263925728115776,0.36977964337914426,0.3628852664461299
345,0.2002188505256702,0.395692089848211,0.31431719971254385,0.4456955459172355,0.5869230922440489,0.40177312507287066
347,0.20389449676442659,0.4079590572735056,0.2952907642281253,0.4665526348006135,0.56354909061239,0.4117534065066337
359,0.39019388331664734,0.5191692958066344,0.2452586815927238,0.4493711271288502,0.3822955175943351,0.4122813143322689
361,0.20986796457143214,0.46569824696523915,0.305810493201509,0.5224292938731795,0.47474761824940287,0.38372236622027556
363,0.4673072260518717,0.4790872502219666,0.2225181468436982,0.3466556575634376,0.3303322622990006,0.5227767105020947
364,0.3558484264061328,0.4602775242182872,0.3728236013518147,0.5460972900405583,0.28985877438125535,0.3745379835522445
371,0.3120026638931691,0.4833125974960572,0.33235806579325794,0.503029292702042,0.39558733646847416,0.386100475053847
372,0.49804796879795443,0.4744542038044646,0.2808968582500951,0.3781385056902526,0.3653676743540523,0.41407259912385364
374,0.25233145106037563,0.506261776226783,0.35770035570690034,0.6304422343524025,0.25524260333514676,0.2991188908311748
376,0.183145164341357,0.5843847302234003,0.31959115297107393,0.5479559280180593,0.3793837063717577,0.28040352189695456
377,0.4047334718345882,0.5459881876544521,0.2960066454585794,0.3714501597749309,0.39390627165241676,0.3966489751895966
378,0.43450734550707226,0.5297641389746023,0.3108355089741378,0.3092097735826569,0.37161400894161717,0.4474672662854641
379,0.2901562917887051,0.5003865285031714,0.4197784951455069,0.5277356137684115,0.28104697215981733,0.36292752009405843
380,0.2757422646217178,0.4388238878365614,0.33294141236610725,0.504357217818495,0.43860927044715425,0.41688789813228616
384,0.23935578979684538,0.3929825606669814,0.26547208885546825,0.5090366140150595,0.5225962594839639,0.4307817987177708
387,0.2501381751623156,0.5000485314742688,0.39269746545304884,0.4027533408361011,0.4801757336628476,0.3746892997809665
389,0.3601973602576687,0.48755612285425404,0.32913961014360366,0.4301198020370844,0.3936233171552763,0.42926873383989606
393,0.32480133381768783,0.47967860953863484,0.5058020738419338,0.4378751130299235,0.3118018060140206,0.34586385522913254
397,0.25766845097339364,0.5410493120483897,0.49512367549111264,0.5029385247079975,0.20869464724033596,0.3149992727783386
399,0.3434330060211395,0.4866951528262842,0.2872431204618844,0.4244013063291271,0.4138431816869307,0.45966329034998177
401,0.4380258144784195,0.5144653065985108,0.2419837132827419,0.46474770166951074,0.26669441302464236,0.4447318074044876
403,0.39477362735116095,0.5286924621610195,0.30464717760586396,0.3407472877138962,0.40958473332545364,0.4335432999381343
404,0.348059884773457,0.4102088371520645,0.2244669139694777,0.5154805857159639,0.41503366255679364,0.4714068898112099
405,0.19643586520324596,0.4640292088206232,0.5212885790728863,0.5433503149205554,0.3060362996898663,0.2923359028569656
406,0.4226513814828937,0.5111354309836537,0.3380515534146793,0.4837599801917474,0.3127420096851423,0.33763329975086404
407,0.3809504700751869,0.5475275757701176,0.2843504595880533,0.43217966795596446,0.39146546994196685,0.366347689635737
409,0.30140246499100587,0.4841399473394121,0.4775281645554366,0.3297660601147953,0.45025936217696355,0.3677672768371484
410,0.3553267515052406,0.46634807657190375,0.27842403758303097,0.46320985831790895,0.4147798365588567,0.4383340515858797
416,0.23080171724825133,0.45401425700731507,0.25368343626946444,0.6852873751507295,0.3316193011402388,0.31089578395686474
419,0.6017056619074556,0.5076037573894115,0.3557564158205584,0.2512276588723899,0.23887586984070078,0.36544367109107084
421,0.20972802590336645,0.3627639453949404,0.24813862160742928,0.33696746228719077,0.6353089999125763,0.4956602702746622
424,0.32879917090597754,0.526169093153728,0.4405075275141275,0.40908019283638725,0.32744431287037,0.3826537947316227
425,0.30431932575350384,0.4433042562138121,0.2965039955776396,0.41344514399495436,0.5014567245377649,0.44784007337998977
426,0.259657258445341,0.46871626331704486,0.3693368754883812,0.6167992139830519,0.29751069593287927,0.32790175430860313
427,0.28376559285873826,0.5442406769156212,0.454728641785521,0.4493844832191905,0.2967539502211018,0.3556567383163764
428,0.2682548455235653,0.5252364701519742,0.36115664760453775,0.5413406553402484,0.3384806975152726,0.3378061225789715
431,0.35026498691503627,0.4571099989265003,0.2923117276617878,0.4489444162871413,0.4295370509040186,0.44369536247236313
432,0.35771345119932846,0.5455284315590787,0.2790711455847316,0.43378340538864707,0.33700812982113093,0.44138032413970996
433,0.2868718850377269,0.4213386694499719,0.22193718219156344,0.46336441161546255,0.5242785773253519,0.4487176503859176
434,0.32133741159864826,0.4109495910235932,0.259539758993643,0.5419817526239202,0.37147674954015775,0.4782913541137104
436,0.4258191866675576,0.5052458019485968,0.26755781648206944,0.4102084901749102,0.33835917716234,0.45723033203943403
437,0.2387983116690629,0.5695292816158376,0.49132942849861094,0.38114947674749894,0.34375883805958607,0.33728636801449985
438,0.1774072417190652,0.6166707104808873,0.33986758366712566,0.6122905499096668,0.223095937471856,0.21923142148827954
442,0.24583302951234984,0.3969110470743673,0.2698136177066071,0.40940054815197274,0.589986889024682,0.4399261483056269
443,0.3288261731970764,0.5317166126953295,0.5604246674815854,0.42871642659408027,0.23669123859400465,0.23506268700873023
444,0.3635426003530516,0.46573841212853634,0.24451539252281404,0.5204809889163257,0.32640409070652576,0.4622733409603837
445,0.17836687201573412,0.36431189895951016,0.2800568538856134,0.6344113538534588,0.4792839433804039,0.3533261857760927
446,0.25953746817450984,0.49166905079083356,0.35716561807764546,0.4676455862163855,0.42930927478828296,0.40041943090253673
450,0.29623323358985604,0.5456274298855806,0.5012222696193778,0.5561826952699856,0.09022008077984339,0.21408867792867112
453,0.3516135374831003,0.5476794998921701,0.32121360908473096,0.4470057464930853,0.3115614261036588,0.4199431430106444
454,0.4817348834170113,0.5287337090623124,0.25170084161154804,0.3569780077343611,0.2733858084056956,0.4720654139934607
455,0.3615949708918116,0.4236781830297124,0.23167964914289269,0.3002999203627006,0.6596026200164249,0.3328885037381751
456,0.34840703207097473,0.5135741611146495,0.32678368348927916,0.42187460661635134,0.3796530125921068,0.43122146463979927
457,0.2972387758208225,0.506575138488646,0.4194581192501473,0.5230474296553708,0.27942195515072127,0.35697392442521014
